Accident_Date,Accident_Time,ID,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Stop,Traffic_Calming,Traffic_Signal,Day_or_Night
2022-08-18,17:16:00,A-533359,3,33.411072,-111.989571,,,0.0,Center lane blocked due to crash on I-10 Westbound at Exits 153 153A 153B AZ-143 48th St.,I-10,Phoenix,Maricopa,AZ,85040,US,US/Mountain,KPHX,103.0,103.0,24.0,28.53,10.0,N,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-15,06:52:00,A-649101,2,33.493771,-112.452789,,,0.0,Crash on Indian School Rd at Sedella Pkwy.,W Indian School Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,51.0,51.0,34.0,28.7,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,True,False,False,Day
2022-08-31,07:32:00,A-520980,3,33.282768,-111.807182,,,1.5399999618530271,Left hand shoulder blocked and left lane blocked due to crash on AZ-202-LOOP Westbound between Exit 44 Gilbert Rd and Exit 45 Cooper Rd.,AZ-202 Loop W,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,84.0,84.0,40.0,28.63,10.0,E,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-08,08:11:00,A-718073,2,33.502078999999995,-112.03022,,,0.0,Crash on 24th St at Campbell Ave.,N 24th St,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,48.0,48.0,39.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-04-29,13:32:00,A-4660012,2,33.53864,-112.10154,33.538641,-112.102397,0.049,Incident on GLENDALE AVE near HOUSE 2000 Expect delays., W Glendale Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,81.0,81.0,15.0,28.26,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-27,17:53:00,A-3715770,2,33.306581,-111.997399,33.308055,-111.998999,0.138,Incident on S MOUNTAIN PW near E RANCH CIR S Expect delays., S Mountain Pkwy,Phoenix,Maricopa,AZ,85044,US,US/Mountain,KPHX,65.0,65.0,19.0,28.92,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,True,False,False,Day
2022-07-11,14:55:00,A-569576,3,33.524349,-112.11219,,,0.0,HOV lane blocked due to crash on I-17 Northbound near Exit 204 Black Canyon Hwy.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,113.0,113.0,10.0,28.57,10.0,W,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-05-11,11:28:00,A-3846660,2,33.30537,-111.928361,33.30537,-111.928063,0.017,Incident on W CHANDLER BLVD near N RURAL RD Expect delays., W Chandler Blvd,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,81.0,81.0,12.0,28.63,10.0,SW,8.0,,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-10-12,16:37:00,A-4637687,2,33.385424,-111.947334,33.385553,-111.914733,1.881,Stationary traffic on US-60 E - Superstition Fwy E from Priest Dr/Exit 172 (US-60) to McClintock Dr/Exit 175 (US-60) due to accident.,Superstition Fwy E,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,94.0,94.0,18.0,28.74,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-08,07:05:00,A-656898,2,33.46262,-112.133949,,,0.0,Left hand shoulder blocked due to crash on I-10 Eastbound near Exit 141 35th Ave.,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,68.0,68.0,14.0,28.79,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-10,23:06:00,A-4782687,2,33.279401,-111.966847,33.26334,-111.954481,1.32,Slow traffic on Maricopa Fwy E - I-10 E - Pearl Harbor Memorial Hwy from AZ-202 (I-10) to Queen Creek Rd/Exit 164 (I-10) due to accident.,I-10 E,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,50.0,50.0,76.0,28.75,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-05-13,14:20:00,A-4327781,2,33.669677,-112.092552,33.668859999999995,-112.1066,0.81,Incident on AZ-101-LOOP WB near I-17 Right shoulder closed.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,87.0,87.0,7.0,28.33,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-21,05:38:00,A-4777693,2,33.380269,-111.892484,33.392013,-111.89106,0.816,Crash blocking the center lane on 101-LOOP Northbound near US-60 Westbound (MP 55),AZ-101 Loop N,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,80.0,80.0,60.0,28.74,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Night
2022-11-11,14:48:00,A-5268152,2,33.438482,-111.891107,33.401338,-111.891302,2.5660000000000003,Slow traffic on Price Fwy S - Loop 101 S - AZ-101 Loop S from McKellips Rd/Exit 50 (Pima Fwy/AZ-101) to Broadway Rd/Exit 53 (Price Fwy/AZ-101) due to accident.,AZ-101 Loop S,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,68.0,68.0,17.0,28.79,10.0,WNW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-11-02,22:15:00,A-4110008,4,33.223979,-111.987434,33.220079,-111.988725,0.28,Road closed due to a crash on SR-347 Southbound near Maricopa Pinal County Line (MP 185),S Maricopa Rd,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,68.0,68.0,56.0,28.59,10.0,SW,10.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-05-23,12:36:00,A-4021891,2,33.540085,-112.203052,33.538271,-112.20222,0.134,Slow traffic from W Palmaire Ave to N 66th Ave due to accident., N 67th Ave,Glendale,Maricopa,AZ,85301,US,US/Mountain,KGEU,88.0,88.0,8.0,28.66,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-23,17:01:00,A-4436063,2,33.598368,-111.908669,33.596540999999995,-111.905573,0.218,Slow traffic from E Larkspur Dr to N 81st St due to accident., N Hayden Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,80.0,,5.0,28.41,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-07,19:26:00,A-4084393,2,33.360189,-111.969389,33.361416,-111.969107,0.086,Incident on I-10 WB near US-60 Right lane blocked. Expect delays.,I-10 W,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,68.0,68.0,30.0,28.71,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-04-06,17:52:00,A-5372854,2,33.444558,-111.954127,33.444614,-111.954786,0.038,Incident on W CENTER PW near N PRIEST DR Expect delays., N Project Dr,Tempe,Maricopa,AZ,85288,US,US/Mountain,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,Day
2022-01-13,17:26:00,A-5113536,2,33.41537,-112.014942,33.435724,-112.037433,1.913,Stationary traffic on Maricopa Fwy W - US-60 W - I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from University Dr/Exit 151 (I-10) to Buckeye Rd/Exit 149 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85040,US,US/Mountain,KPHX,69.0,69.0,18.0,28.89,10.0,WNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-11-04,13:53:00,A-3740841,2,33.421017,-111.891395,33.407565000000005,-111.891342,0.929,Stationary traffic on Price Fwy S - Loop 101 S - AZ-101 Loop S from AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) to Broadway Rd/Exit 53 (Price Fwy/AZ-101) due to accident.,AZ-101 Loop S,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,60.0,60.0,35.0,28.99,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-25,18:00:00,A-3855240,2,33.582293,-111.9,33.582032,-111.900068,0.018,Incident on N 84TH ST near E SHEA BLVD Expect delays., N 84th St,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,95.0,95.0,37.0,28.16,10.0,SSW,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-04-22,18:24:00,A-5017162,2,33.461972,-112.148437,33.462792,-112.225847,4.462,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 35th Ave/Exit 141 (I-10) to 75th Ave/Exit 136 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,74.0,74.0,17.0,28.63,10.0,WSW,23.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,Day
2022-03-16,06:05:00,A-675432,3,33.447666,-112.108276,,,0.0,Left lane blocked due to crash on I-17 Southbound at Jefferson St.,Arizona Veterans Memorial Hwy,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,61.0,61.0,27.0,28.68,10.0,E,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-01-10,07:39:00,A-3967636,2,33.288606,-111.755331,33.283225,-111.773166,1.095,Incident on AZ-202 LOOP WB near VAL VISTA DR Right lane blocked. Expect delays.,S Val Vista Dr,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,48.0,48.0,54.0,28.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-06,13:24:00,A-659481,2,33.386292,-111.788353,,,0.0,Right lane blocked due to crash on US-60 Westbound at Exit 182 Gilbert Rd.,Superstition Fwy W,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,88.0,88.0,12.0,28.77,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-05-16,07:49:00,A-621288,2,33.406422,-112.626984,,,0.0,Left lane blocked due to crash on AZ-85 Southbound at Broadway Rd.,W Broadway Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,79.0,79.0,14.0,28.72,10.0,E,6.0,0.0,,False,False,False,False,False,False,False,False,False,False,Day
2022-04-01,05:06:00,A-664657,3,33.429577,-112.084709,,,0.0,Right lane blocked due to crash on I-17 Northbound near 7th Ave.,I-17,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,62.0,62.0,43.0,28.55,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-09-06,12:40:00,A-4278641,2,33.670935,-112.219686,33.670496,-112.219535,0.032,Incident on N 75TH AVE near W ASPERA BLVD Expect delays., W Tonopah Dr,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,102.0,102.0,16.0,28.31,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-19,11:43:00,A-3957775,2,33.461211919624986,-112.0882165,33.46146191962499,-112.0766465,0.667,Incident on I-10 EB near 7TH AVE Right lane blocked. Expect delays.,I-10,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,72.0,72.0,14.0,28.9,10.0,ENE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-07,16:11:00,A-4083701,2,33.461211919624986,-112.0882165,33.46146191962499,-112.0766465,0.667,Incident on I-10 EB near 7TH ST Right shoulder closed.,I-10,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,65.0,65.0,19.0,28.82,10.0,W,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-12,07:31:00,A-749950,2,33.386539,-111.691551,,,0.0,Right hand shoulder blocked due to accident on US-60 Eastbound near Power Rd.,US-60 E,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,50.0,50.0,36.0,29.08,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-11-20,16:55:00,A-4469995,2,33.5387,-112.112266,33.56551,-112.116944,1.872,Stationary traffic on I-17 N - Black Canyon Fwy N from Bethany Home Rd/Exit 204 (I-17) to Dunlap Ave/Exit 207 (I-17) due to accident.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,72.0,72.0,20.0,28.86,10.0,ESE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-01-17,08:22:00,A-745167,2,33.494949,-112.11705,,,0.0,Accident on 27th Ave at Indian School Rd.,N 27th Ave,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,52.0,52.0,43.0,28.86,10.0,E,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,Day
2022-04-12,17:45:00,A-652230,2,33.436234000000006,-111.912315,,,0.0,Lane blocked due to crash on AZ-202-LOOP Eastbound at Exit 8 Mcclintock Dr.,AZ-202 Loop W,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,72.0,72.0,6.0,28.59,10.0,W,25.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,Day
2022-12-12,14:54:00,A-4082376,2,33.451317,-112.037108,33.462340000000005,-112.070934,2.093,Stationary traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from Jefferson St/Exit 148 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,55.0,55.0,45.0,28.63,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-12-11,21:03:00,A-4221243,2,33.48447204,-112.1130216,33.49914204,-112.1128616,1.014,Stationary traffic on I-17 N - Black Canyon Fwy N from Thomas Rd/Exit 201 (I-17) to Indian School Rd/Exit 202 (I-17) due to accident.,I-17,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,57.0,57.0,53.0,28.6,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-06-28,17:14:00,A-4760301,2,33.28718,-111.840919,33.282711,-111.80115,2.318,Slow traffic on Santan Fwy E - AZ-202 Loop E from Alma School Rd (AZ-202 Loop/Santan Fwy) to Cooper Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202 Loop E,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,106.0,106.0,19.0,28.57,10.0,SSE,16.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-10-12,06:55:00,A-4502547,2,33.498604,-112.265973,33.479706,-112.264052,1.31,Crash blocking the HOV lane on 101-LOOP Southbound near Indian School Rd (MP 4),AZ-101 Loop S,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,69.0,69.0,52.0,28.83,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-06,08:46:00,A-5356780,2,33.669177000000005,-112.10056,33.65493,-111.910205,10.991,Slow traffic on Loop 101 E - Pima Fwy E - AZ-101 Loop E from I-17/Exit 23 (Pima Fwy/Agua Fria Fwy/AZ-101) to Hayden Rd/Exit 35 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop E,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,91.0,91.0,26.0,28.3,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-19,15:18:00,A-4667658,2,33.430751,-112.037794,33.41422,-112.014365,1.769,Stationary traffic on Maricopa Fwy E - Papago Fwy E - US-60 E - I-10 E - Pearl Harbor Memorial Hwy from Buckeye Rd/Exit 149 (I-10) to University Dr/Exit 151 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,69.0,69.0,33.0,28.83,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-05,11:53:00,A-4413463,2,33.461753,-112.055018,33.461809,-112.044395,0.612,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 7th St/Exit 145 (I-10) to Washington St/Exit 148 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,60.0,60.0,12.0,29.01,10.0,E,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-10-07,02:38:00,A-3854071,2,33.461991999999995,-112.072779,33.461889,-112.073863,0.063,Crash on the left shoulder on I-10 Westbound near 3rd St (MP 145),Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,77.0,77.0,39.0,28.81,10.0,E,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-11-22,14:52:00,A-3741441,2,33.667319,-112.103698,33.668136,-112.103702,0.056,Crash on the right shoulder on 101-LOOP Northbound near Skunk Creek (MP 24), W Wahalla Ln,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,72.0,72.0,15.0,28.38,10.0,E,5.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,Day
2022-02-07,17:18:00,A-719094,3,33.483257,-112.113037,,,0.0,Lane blocked due to crash on I-17 Southbound near Thomas Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,71.0,71.0,11.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-26,07:40:00,A-734234,2,33.581978,-112.116951,,,0.0,Lane blocked due to accident on Peoria Ave Eastbound at Black Canyon Hwy.,W Peoria Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,45.0,41.0,44.0,28.5,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-10-14,17:36:00,A-5058063,2,33.288321999999994,-111.971287,33.28518,-111.970148,0.227,Crash on the right shoulder on I-10 Eastbound near Wild Horse Pass Blvd (MP 162),I-10,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,95.0,95.0,15.0,28.43,10.0,SSE,5.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-11-10,06:16:00,A-4070960,2,33.668274,-112.169729,33.669424,-112.15182,1.033,Slow traffic on Loop 101 E - Agua Fria Fwy E - AZ-101 Loop E from 59th Ave/Exit 19 (Agua Fria Fwy/AZ-101) to 35th Ave/Exit 22 (Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop E,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,47.0,45.0,93.0,28.39,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-02-01,15:36:00,A-5307918,2,33.461436,-112.077271,33.461901,-112.050322,1.554,Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 19th Ave/Exit 143C (I-10) to 16th St/Exit 146 (I-10) due to accident.,Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,67.0,67.0,15.0,28.53,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-15,21:40:00,A-3775630,2,33.54268670066098,-112.1122706,33.54916670066098,-112.1122906,0.448,Stationary traffic on I-17 N - Black Canyon Fwy N from Glendale Ave/Exit 205 (I-17) to Northern Ave/Exit 206 (I-17) due to accident.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,54.0,54.0,35.0,28.53,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-08-28,04:31:00,A-524560,3,33.611473,-112.116562,,,0.0,Right lane blocked due to crash on I-17 Black Canyon Fwy Northbound at Exit 210.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,81.0,81.0,54.0,28.18,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-06-28,07:57:00,A-5245786,2,33.455760999999995,-112.203412,33.456377,-112.203414,0.043,Incident on N 67TH AVE near W MCKINLEY ST Expect delays., N 67th Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,89.0,89.0,38.0,28.85,10.0,E,5.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,Day
2022-08-31,07:54:00,A-5346707,2,33.28379989,-111.829952,33.28738989,-111.846702,0.999,Incident on AZ-202-LOOP WB near COOPER RD Left shoulder closed.,AZ-202-LOOP,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,84.0,84.0,40.0,28.63,10.0,E,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-11,09:04:00,A-4831281,2,33.427238,-112.047713,33.426723,-112.03383,0.8009999999999999,Crash blocking the right lane on I-17 Southbound near 16th St (MP 195),I-17 S,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,86.0,86.0,53.0,28.81,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-08-11,09:41:00,A-539776,3,33.462337,-112.238297,,,0.0,Three lanes blocked due to crash on I-10 Eastbound near Exit 135 83rd Ave.,I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,91.0,91.0,44.0,28.85,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-05-26,06:54:00,A-610162,2,33.531349,-112.186256,,,0.0,Crash on 59th Ave at Maryland Ave.,W Maryland Ave,Glendale,Maricopa,AZ,85301,US,US/Mountain,KGEU,73.0,73.0,28.0,28.69,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-03-23,17:54:00,A-4031613,2,33.587947,-112.409621,33.587981,-112.408295,0.076,Incident on W CHOLLA ST near N SARIVAL AVE Expect delays., N Sarival,Surprise,Maricopa,AZ,85379,US,US/Mountain,KLUF,79.0,79.0,6.0,28.88,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-27,22:00:00,A-552285,3,33.461246,-112.504143,,,0.0,Left lane blocked due to crash on I-10 Westbound after Exit 120 Verrado Way.,N Verrado Way,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,91.0,91.0,43.0,28.74,10.0,E,7.0,0.0,,False,False,False,False,False,False,False,False,False,False,Night
2022-03-10,05:30:00,A-682500,2,33.435623,-112.037849,,,0.0,HOV lane blocked due to crash on I-10 Eastbound near I-17.,I-10,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,49.0,45.0,35.0,28.6,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-01-11,07:12:00,A-751583,2,33.521515,-112.268959,,,0.0,Left lane blocked due to accident on AZ-101-LOOP Northbound near Exit 6 Cardinals Way.,AZ-101-LOOP,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,53.0,53.0,30.0,29.12,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-23,00:18:00,A-4871513,2,33.50567221625564,-112.1126997,33.49896221625564,-112.1130197,0.464,Crash on the right shoulder on I-17 Southbound near Grand Canal (203),N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,66.0,66.0,20.0,28.71,10.0,W,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Night
2022-11-17,16:34:00,A-4566433,2,33.515695,-112.082462,33.516618,-112.082455,0.064,Incident on N 7TH ST near E MISSOURI AVE Expect delays., N 7th Ave,Phoenix,Maricopa,AZ,85013,US,US/Mountain,KPHX,70.0,70.0,13.0,28.86,10.0,WNW,5.0,0.0,Fair,True,False,True,False,False,False,False,True,False,False,Day
2022-04-08,14:13:00,A-656109,2,33.436096,-111.926163,,,0.0,HOV lane blocked due to crash on AZ-202-LOOP Westbound at Exit 7 Scottsdale Rd.,N Scottsdale Rd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,91.0,91.0,5.0,28.75,10.0,NNE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-02-13,00:00:00,A-3808859,4,33.63828400000001,-112.203012,33.638282000000004,-112.202834,0.01,Incident on BELL RD near 67TH AVE Road closed. Take alternate route.,W Bell Rd,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,56.0,56.0,22.0,28.57,10.0,ENE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Night
2022-02-26,17:12:00,A-4185795,2,33.554856,-112.168879,33.555346,-112.168879,0.034,Incident on N 51ST DR near W HARMONT DR Drive with caution., N 51st Ave,Glendale,Maricopa,AZ,85302,US,US/Mountain,KGEU,68.0,68.0,16.0,29.02,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
